year,sworn,civil,murder,rape,robbery,assault,burglary,larceny,auto,citypop,term2,term4,a0_5,a5_9,a10_14,a15_19,citybla,cityfemh,price,total_crime,murder_level,rape_level,robbery_level,assault_level,burglary_level,larceny_level,auto_level,total_crime_level
1981,935.0,308.0,33898.0,400.0,2194.0,1880.0,9985.0,16782.0,2592.0,461820.0,0.0,1.0,0.0752638578414917,0.07827746868133545,0.08152735233306885,0.09076958894729614,21.84999084472656,13.05999755859375,0.9089999198913574,33898.0,1,2,2,1,1,1,1,1
1982,937.0,315.0,34736.0,387.0,1993.0,1892.0,9996.0,17497.0,2902.0,462657.0,0.0,1.0,0.07561463117599487,0.07788592576980591,0.08012014627456665,0.08826208114624023,21.89999389648438,13.1199951171875,0.9649996757507324,34736.0,1,2,1,1,1,1,1,1
1983,951.0,306.0,31302.0,376.0,1821.0,1886.0,9235.0,15123.0,2805.0,463455.0,0.0,1.0,0.07596033811569214,0.07749998569488525,0.07873308658599854,0.08579051494598389,21.94999694824219,13.18000030517578,0.995999813079834,31302.0,1,2,1,1,1,1,1,1
1984,939.0,301.0,29103.0,324.0,1842.0,2151.0,8163.0,13552.0,3022.0,471622.0,0.0,1.0,0.07630115747451782,0.07711958885192871,0.07736575603485107,0.08335411548614502,22.0,13.23999786376953,1.038999557495117,29103.0,1,1,1,2,1,0,1,1
1985,951.0,338.0,29651.0,346.0,1795.0,2422.0,8209.0,13927.0,2893.0,471656.0,0.0,1.0,0.07663720846176147,0.07674455642700195,0.07601779699325562,0.08095216751098633,22.04998779296875,13.29999542236328,1.07599925994873,29651.0,1,2,1,2,1,1,1,1
1986,952.0,332.0,29726.0,438.0,1571.0,2235.0,8247.0,13815.0,3357.0,470591.0,0.0,1.0,0.0769684910774231,0.07637476921081543,0.07468879222869873,0.07858395576477051,22.09999084472656,13.35999298095703,1.095999717712402,29726.0,1,2,1,2,1,1,1,1
1987,976.0,351.0,30358.0,432.0,1334.0,2720.0,8744.0,13336.0,3735.0,478693.0,0.0,1.0,0.07729512453079224,0.07601010799407959,0.07337826490402222,0.07624870538711548,22.14999389648438,13.41999816894531,1.13599967956543,30358.0,1,2,1,2,1,0,1,1
1988,1012.0,358.0,29684.0,422.0,1464.0,3670.0,7714.0,12758.0,3577.0,483187.0,0.0,1.0,0.07761728763580322,0.07565057277679443,0.0720859169960022,0.07394587993621826,22.19999694824219,13.47999572753906,1.182999610900879,29684.0,1,2,1,3,1,0,1,1
1989,997.0,355.0,31498.0,483.0,1806.0,3529.0,8520.0,13122.0,3997.0,484056.0,0.0,1.0,0.07793498039245605,0.07529592514038086,0.07081127166748047,0.071674644947052,22.25,13.53999328613281,1.239999771118164,31498.0,1,2,1,2,1,0,1,1
1990,984.0,385.0,32635.0,541.0,1642.0,3983.0,7878.0,13697.0,4836.0,483549.0,0.0,1.0,0.07824838161468506,0.07494616508483887,0.06955409049987793,0.06943446397781372,22.29998779296875,13.59999847412109,1.306999206542969,32635.0,1,3,1,3,1,0,2,1
1970,730.0,355.0,34815.0,296.0,1507.0,2211.0,11568.0,16194.0,2944.0,504000.0,0.0,1.0,0.08601623773574829,0.1014633774757385,0.1073170304298401,0.09674793481826782,22.29998779296875,14.79999542236328,0.3879997730255127,34815.0,1,1,1,2,2,1,1,1
1971,732.0,402.0,34705.0,254.0,1264.0,1941.0,12035.0,16582.0,2547.0,510000.0,0.0,1.0,0.08469486236572266,0.09878933429718018,0.1043393015861511,0.09619402885437012,22.61000061035156,14.75999450683594,0.4049999713897705,34705.0,1,1,1,1,2,1,1,1
1972,786.0,388.0,32338.0,293.0,1426.0,2474.0,10619.0,15462.0,1968.0,525695.0,0.0,1.0,0.08341962099075317,0.09620875120162964,0.10146564245224,0.09565949440002441,22.91999816894531,14.71999359130859,0.4179999828338623,32338.0,1,1,1,2,1,1,0,1
1973,770.0,397.0,34641.0,327.0,1631.0,1949.0,11341.0,16764.0,2508.0,542900.0,0.0,1.0,0.0821881890296936,0.09371674060821533,0.09869056940078735,0.09514331817626953,23.22999572753906,14.68000030517578,0.4440000057220459,34641.0,1,2,1,1,2,1,1,1
1974,914.0,403.0,40986.0,354.0,1960.0,2201.0,13476.0,20113.0,2755.0,542215.0,0.0,1.0,0.0809982419013977,0.0913088321685791,0.09600919485092163,0.09464454650878906,23.53999328613281,14.63999938964844,0.4930000305175781,40986.0,2,2,1,2,2,2,1,2
1975,935.0,601.0,44489.0,316.0,1727.0,2445.0,13805.0,23652.0,2453.0,542792.0,0.0,1.0,0.07984787225723267,0.0889807939529419,0.09341681003570557,0.09416234493255615,23.84999084472656,14.59999847412109,0.5379996299743652,44489.0,2,1,1,2,2,2,0,2
1976,982.0,572.0,40197.0,279.0,1558.0,2516.0,11117.0,22747.0,1890.0,543839.0,0.0,1.0,0.07873505353927612,0.08672881126403809,0.09090906381607056,0.09369587898254395,24.15998840332031,14.55999755859375,0.5689997673034668,40197.0,1,1,1,2,2,2,0,1
1977,979.0,578.0,35999.0,299.0,1466.0,2329.0,9961.0,20176.0,1691.0,528698.0,0.0,1.0,0.07765799760818481,0.0845491886138916,0.08848190307617188,0.09324443340301514,24.46998596191406,14.51999664306641,0.6059999465942383,35999.0,1,1,1,2,1,2,0,1
1978,958.0,650.0,36274.0,278.0,1347.0,2664.0,10385.0,19707.0,1814.0,523199.0,0.0,1.0,0.07661491632461548,0.08243846893310547,0.08613145351409912,0.09280717372894287,24.77999877929688,14.47999572753906,0.6519999504089355,36274.0,1,1,1,2,1,1,0,1
1979,955.0,634.0,39349.0,372.0,1555.0,2903.0,11450.0,21013.0,1983.0,546419.0,0.0,1.0,0.0756043791770935,0.08039343357086182,0.08385413885116577,0.09238362312316895,25.08999633789062,14.43999481201172,0.7259998321533203,39349.0,1,2,1,2,2,2,0,1
1980,951.0,606.0,42890.0,414.0,1631.0,2733.0,13568.0,22668.0,1806.0,542795.0,0.0,1.0,0.07462477684020996,0.07841110229492188,0.08164668083190918,0.09197300672531128,25.39999389648438,14.39999389648438,0.8239998817443848,42890.0,2,2,1,2,2,2,0,2
1981,948.0,621.0,45070.0,410.0,2340.0,2795.0,13096.0,24469.0,1871.0,575157.0,0.0,1.0,0.07529258728027344,0.07791692018508911,0.07981634140014648,0.08925306797027588,25.29998779296875,14.29999542236328,0.9089999198913574,45070.0,2,2,2,2,2,2,0,2
1982,903.0,664.0,45155.0,422.0,2152.0,2986.0,12830.0,25005.0,1677.0,590957.0,0.0,1.0,0.07592779397964478,0.07744687795639038,0.07807546854019165,0.08666610717773438,25.19999694824219,14.19999694824219,0.9649996757507324,45155.0,2,2,2,2,2,2,0,2
1983,899.0,699.0,42330.0,411.0,2288.0,2889.0,12509.0,22634.0,1517.0,605934.0,0.0,1.0,0.07653266191482544,0.0769992470741272,0.07641762495040894,0.0842025876045227,25.09999084472656,14.09999847412109,0.995999813079834,42330.0,2,2,2,2,2,2,0,2
1984,915.0,699.0,42659.0,587.0,2134.0,3404.0,11630.0,22936.0,1865.0,582421.0,0.0,1.0,0.07710939645767212,0.0765724778175354,0.07483702898025513,0.08185380697250366,25.0,14.0,1.038999557495117,42659.0,2,3,2,2,2,2,0,2
1985,945.0,672.0,48924.0,705.0,2693.0,3813.0,13663.0,25806.0,2154.0,601007.0,0.0,1.0,0.07765978574752808,0.07616519927978516,0.07332843542098999,0.07961195707321167,24.89999389648438,13.89999389648438,1.07599925994873,48924.0,2,3,2,3,2,2,0,2
1986,963.0,667.0,59410.0,618.0,2985.0,4281.0,16498.0,31668.0,3241.0,616668.0,0.0,1.0,0.07818573713302612,0.07577598094940186,0.07188695669174194,0.07746994495391846,24.79998779296875,13.79999542236328,1.095999717712402,59410.0,2,3,2,3,3,3,1,2
1987,944.0,720.0,74227.0,609.0,3876.0,4945.0,20745.0,38820.0,5085.0,629887.0,0.0,1.0,0.07868874073028564,0.07540374994277954,0.07050830125808716,0.0754212737083435,24.69999694824219,13.69999694824219,1.13599967956543,74227.0,3,3,2,3,3,3,2,3
1989,1174.0,849.0,67651.0,609.0,3940.0,4735.0,19708.0,33267.0,5227.0,654737.0,0.0,1.0,0.07963186502456665,0.07470589876174927,0.06792360544204712,0.07158029079437256,24.5,13.5,1.239999771118164,67651.0,3,3,2,3,3,3,2,3
1990,1208.0,876.0,66618.0,704.0,3963.0,6811.0,17529.0,31392.0,6043.0,636680.0,0.0,1.0,0.08007442951202393,0.07437831163406372,0.0667104721069336,0.06977760791778564,24.39999389648438,13.39999389648438,1.306999206542969,66618.0,3,3,2,3,3,3,2,3
1970,998.0,330.0,38015.0,401.0,2982.0,1921.0,11265.0,15756.0,5570.0,507000.0,0.0,1.0,0.08386319875717163,0.1016677618026733,0.1047199964523315,0.0876421332359314,22.09999084472656,13.5,0.3880000114440918,38015.0,1,2,2,1,2,1,2,1
1971,1205.0,360.0,36076.0,371.0,2473.0,1805.0,11550.0,14366.0,5408.0,500666.5,0.0,1.0,0.08290427923202515,0.09887439012527466,0.1020582914352417,0.08772355318069458,22.62998962402344,13.43999481201172,0.4049999713897705,36076.0,1,2,2,1,2,1,2,1
1972,1304.0,381.0,31663.0,344.0,2092.0,1961.0,9472.0,13802.0,3921.0,511600.0,0.0,1.0,0.08195346593856812,0.09610480070114136,0.0994192361831665,0.08780419826507568,23.15998840332031,13.37999725341797,0.4179999828338623,31663.0,1,2,2,1,1,1,1,1
1973,1310.0,371.0,32346.0,302.0,2333.0,1960.0,10394.0,13392.0,3884.0,511461.0,0.0,1.0,0.08101075887680054,0.09335857629776001,0.09680253267288208,0.08788424730300903,23.68998718261719,13.31999969482422,0.4440000057220459,32346.0,1,1,2,1,1,0,1,1
1974,1280.0,379.0,40675.0,363.0,3002.0,2433.0,13406.0,17643.0,3719.0,512267.0,0.0,1.0,0.08007597923278809,0.09063559770584106,0.09420788288116455,0.08796358108520508,24.21998596191406,13.25999450683594,0.492999792098999,40675.0,2,2,2,2,2,1,1,2
1975,1246.0,461.0,44954.0,302.0,3081.0,2575.0,13311.0,21835.0,3736.0,489094.0,0.0,1.0,0.07914906740188599,0.08793550729751587,0.09163504838943481,0.0880422592163086,24.75,13.19999694824219,0.5379996299743652,44954.0,2,1,2,2,2,2,1,2
1976,1221.0,472.0,43381.0,350.0,2410.0,2723.0,12625.0,21816.0,3362.0,488012.0,0.0,1.0,0.07822990417480469,0.08525800704956055,0.08908379077911377,0.0881202220916748,25.27999877929688,13.13999938964844,0.5689997673034668,43381.0,2,2,2,2,2,2,1,2
1977,1226.0,500.0,38960.0,325.0,2326.0,2868.0,11248.0,18950.0,3146.0,492055.0,0.0,1.0,0.07731842994689941,0.08260279893875122,0.08655375242233276,0.08819758892059326,25.80999755859375,13.07999420166016,0.6059999465942383,38960.0,1,2,2,2,2,1,1,1
1978,1192.0,465.0,37729.0,342.0,1864.0,2708.0,11478.0,18117.0,3105.0,463931.0,0.0,1.0,0.07641446590423584,0.07996964454650879,0.0840446949005127,0.08827430009841919,26.33999633789062,13.01999664306641,0.6519999504089355,37729.0,1,2,1,2,2,1,1,1
1979,1192.0,517.0,42065.0,436.0,2651.0,2736.0,12254.0,20275.0,3594.0,462914.0,0.0,1.0,0.07551801204681396,0.0773581862449646,0.08155637979507446,0.08835041522979736,26.8699951171875,12.95999908447266,0.7259998321533203,42065.0,2,2,2,2,2,2,1,2
1980,1183.0,485.0,49274.0,518.0,2889.0,3474.0,15210.0,23231.0,3820.0,446865.0,0.0,1.0,0.07462894916534424,0.0747683048248291,0.07908856868743896,0.08842587471008301,27.39999389648438,12.89999389648438,0.8239998817443848,49274.0,2,3,2,2,2,2,1,2
1981,1154.0,515.0,50995.0,429.0,3235.0,3935.0,14829.0,24690.0,3762.0,450211.0,0.0,1.0,0.07501155138015747,0.07494252920150757,0.07813501358032227,0.08604204654693604,27.6199951171875,13.1199951171875,0.9089999198913574,50995.0,2,2,2,3,2,2,1,2
1982,1145.0,527.0,45503.0,376.0,2756.0,3504.0,12864.0,22766.0,3144.0,451397.0,0.0,1.0,0.07538706064224243,0.07511347532272339,0.07719922065734863,0.08370256423950195,27.83999633789062,13.33999633789062,0.9649996757507324,45503.0,2,2,2,2,2,2,1,2
1983,1140.0,518.0,45388.0,425.0,2876.0,4045.0,11636.0,23244.0,3056.0,453128.0,0.0,1.0,0.07575559616088867,0.07528132200241089,0.07628071308135986,0.08140629529953003,28.05999755859375,13.55999755859375,0.995999813079834,45388.0,2,2,2,3,2,2,1,2
1984,1105.0,531.0,45416.0,372.0,2440.0,4267.0,11182.0,22729.0,4338.0,450489.0,0.0,1.0,0.07611745595932007,0.07544606924057007,0.07537895441055298,0.0791519284248352,28.27999877929688,13.77999877929688,1.038999557495117,45416.0,2,2,2,3,2,2,2,2
1985,1114.0,517.0,46616.0,424.0,2646.0,4851.0,11164.0,21888.0,5552.0,444942.0,0.0,1.0,0.0764726996421814,0.07560783624649048,0.07449352741241455,0.07693839073181152,28.5,14.0,1.07599925994873,46616.0,2,2,2,3,2,2,2,2
1986,1097.0,558.0,54378.0,460.0,3442.0,5655.0,13525.0,24375.0,6805.0,448237.0,0.0,1.0,0.07682162523269653,0.07576674222946167,0.07362401485443115,0.07476460933685303,28.71998596191406,14.21999359130859,1.095999717712402,54378.0,2,2,2,3,2,2,2,2
1987,1113.0,595.0,52777.0,486.0,3279.0,4527.0,13767.0,24224.0,6363.0,444382.0,0.0,1.0,0.07716429233551025,0.07592278718948364,0.07276993989944458,0.07262945175170898,28.93998718261719,14.43999481201172,1.13599967956543,52777.0,2,2,2,3,2,2,2,2
1988,1117.0,580.0,53487.0,473.0,3479.0,4230.0,13409.0,24578.0,7184.0,447461.0,0.0,1.0,0.07750099897384644,0.07607609033584595,0.07193094491958618,0.07053196430206299,29.15998840332031,14.65999603271484,1.182999610900879,53487.0,2,2,2,3,2,2,2,2
1989,1132.0,572.0,56028.0,507.0,3824.0,4525.0,12104.0,25853.0,9075.0,440435.0,0.0,1.0,0.07783174514770508,0.07622671127319336,0.07110661268234253,0.06847113370895386,29.37998962402344,14.87999725341797,1.239999771118164,56028.0,2,3,2,3,2,2,3,2
1990,1178.0,586.0,56308.0,517.0,4492.0,5957.0,11640.0,23229.0,10352.0,434711.0,0.0,1.0,0.07815682888031006,0.07637470960617065,0.07029658555984497,0.06644600629806519,29.59999084472656,15.09999847412109,1.306999206542969,56308.0,2,3,3,3,2,2,3,2
1970,6806.0,2177.0,226419.0,1988.0,12695.0,14826.0,67993.0,94576.0,33946.0,2812000.0,0.0,1.0,0.0829281210899353,0.09154695272445679,0.09327644109725952,0.08618855476379395,17.89999389648438,16.19999694824219,0.3880000114440918,226419.0,3,3,3,3,3,3,3,3
1971,6994.0,2438.0,237376.0,2062.0,14147.0,14674.0,74812.0,95015.0,36239.0,2790332.0,0.0,1.0,0.0820319652557373,0.08928865194320679,0.09135633707046509,0.08631384372711182,17.80999755859375,15.85999298095703,0.4049999713897705,237376.0,3,3,3,3,3,3,3,3
1972,7083.0,2375.0,228177.0,2205.0,14241.0,15056.0,72458.0,89996.0,33720.0,2836400.0,0.0,1.0,0.0811471939086914,0.08705896139144897,0.08946061134338379,0.08643758296966553,17.71998596191406,15.51999664306641,0.4179999828338623,228177.0,3,3,3,3,3,3,3,3
1973,7134.0,2541.0,211677.0,2146.0,13706.0,13888.0,68729.0,82184.0,30535.0,2840000.0,0.0,1.0,0.0802735686302185,0.08485746383666992,0.0875888466835022,0.0865597128868103,17.62998962402344,15.18000030517578,0.4440000057220459,211677.0,3,3,3,3,3,3,3,3
1974,7389.0,2748.0,215556.0,1972.0,13614.0,14407.0,67293.0,86658.0,31131.0,2849644.0,0.0,1.0,0.07941091060638428,0.08268356323242188,0.08574056625366211,0.0866803526878357,17.53999328613281,14.83999633789062,0.4930000305175781,215556.0,3,3,3,3,3,3,3,3
1975,7534.0,3020.0,223403.0,1768.0,14590.0,13493.0,69073.0,93233.0,30692.0,2729878.0,0.0,1.0,0.07855898141860962,0.08053672313690186,0.08391529321670532,0.08679944276809692,17.44999694824219,14.5,0.5379996299743652,223403.0,3,3,3,3,3,3,3,3
1976,7296.0,2761.0,220689.0,2047.0,14225.0,15187.0,65815.0,91525.0,31389.0,2739100.0,0.0,1.0,0.07771766185760498,0.07841646671295166,0.08211261034011841,0.08691710233688354,17.36000061035156,14.15999603271484,0.5689997673034668,220689.0,3,3,3,3,3,3,3,3
1977,7299.0,2719.0,217834.0,2339.0,15246.0,15515.0,63928.0,87439.0,32791.0,2785392.0,0.0,1.0,0.07688665390014648,0.07632231712341309,0.08033215999603271,0.08703327178955078,17.26998901367188,13.81999969482422,0.6059999465942383,217834.0,3,3,3,3,3,3,3,3
1978,6979.0,2670.0,233344.0,2467.0,17105.0,16574.0,69876.0,90240.0,36431.0,2787524.0,0.0,1.0,0.0760657787322998,0.07425379753112793,0.07857346534729004,0.08714807033538818,17.17999267578125,13.47999572753906,0.6519999504089355,233344.0,3,3,3,3,3,3,3,3
1979,6699.0,2299.0,258635.0,2508.0,20454.0,19624.0,74339.0,101623.0,39301.0,2863412.0,0.0,1.0,0.07525491714477539,0.07221043109893799,0.07683616876602173,0.08726143836975098,17.08999633789062,13.13999938964844,0.7259998321533203,258635.0,3,3,3,3,3,3,3,3
1980,6587.0,2562.0,293837.0,2813.0,25637.0,21987.0,86525.0,112982.0,42883.0,2952510.0,0.0,1.0,0.07445389032363892,0.07019174098968506,0.07511985301971436,0.08737343549728394,17.0,12.79999542236328,0.8239998817443848,293837.0,3,3,3,3,3,3,3,3
1981,6867.0,2634.0,304100.0,2666.0,28152.0,21121.0,86783.0,121997.0,42502.0,3031090.0,0.0,1.0,0.07581067085266113,0.07044976949691772,0.07401931285858154,0.08574789762496948,16.69999694824219,12.87999725341797,0.9089999198913574,304100.0,3,3,3,3,3,3,3,3
1982,6861.0,2441.0,320372.0,2706.0,30029.0,20373.0,85000.0,132544.0,48871.0,3101978.0,0.0,1.0,0.0771186351776123,0.07069849967956543,0.07295835018157959,0.08418077230453491,16.39999389648438,12.95999908447266,0.9649996757507324,320372.0,3,3,3,3,3,3,3,3
1983,6886.0,2571.0,307511.0,2494.0,29243.0,20878.0,79691.0,125276.0,49109.0,3158688.0,0.0,1.0,0.07838040590286255,0.07093840837478638,0.07193487882614136,0.08266901969909668,16.09999084472656,13.03999328613281,0.995999813079834,307511.0,3,3,3,3,3,3,3,3
1984,6966.0,2398.0,297183.0,2347.0,27323.0,21013.0,68696.0,128538.0,48507.0,3144256.0,0.0,1.0,0.07959836721420288,0.07117003202438354,0.07094693183898926,0.08120971918106079,15.79999542236328,13.1199951171875,1.038999557495117,297183.0,3,3,3,3,3,3,3,3
1985,7051.0,2584.0,294404.0,2318.0,27938.0,21799.0,63963.0,125968.0,51641.0,3186458.0,0.0,1.0,0.08077484369277954,0.07139372825622559,0.06999266147613525,0.07980018854141235,15.5,13.19999694824219,1.07599925994873,294404.0,3,3,3,3,3,3,3,3
1986,6951.0,2407.0,311420.0,2330.0,29930.0,33284.0,64201.0,124518.0,56323.0,3260856.0,0.0,1.0,0.08191180229187012,0.07160991430282593,0.06907039880752563,0.0784379243850708,15.19999694824219,13.27999877929688,1.095999717712402,311420.0,3,3,3,3,3,3,3,3
1987,7072.0,2403.0,288539.0,2169.0,26192.0,34661.0,52957.0,114643.0,57106.0,3341726.0,0.0,1.0,0.08301126956939697,0.071819007396698,0.06817859411239624,0.07712060213088989,14.89999389648438,13.35999298095703,1.13599967956543,288539.0,3,3,3,3,3,3,3,3
1988,7553.0,2470.0,295181.0,2006.0,26182.0,37812.0,50988.0,120126.0,57331.0,3402342.0,0.0,1.0,0.08407509326934814,0.07202130556106567,0.06731569766998291,0.07584607601165771,14.59999847412109,13.43999481201172,1.182999610900879,295181.0,3,3,3,3,3,3,3,3
1989,7893.0,2585.0,319097.0,1996.0,31063.0,43361.0,51209.0,126600.0,63991.0,3441448.0,0.0,1.0,0.08510488271713257,0.07221710681915283,0.06648033857345581,0.07461220026016235,14.29999542236328,13.51999664306641,1.239999771118164,319097.0,3,3,3,3,3,3,3,3
1990,8381.0,2809.0,321536.0,2014.0,36098.0,44714.0,51482.0,122632.0,63613.0,3485398.0,0.0,1.0,0.08610236644744873,0.0724068284034729,0.06567126512527466,0.07341712713241577,14.0,13.59999847412109,1.306999206542969,321536.0,3,3,3,3,3,3,3,3
1970,1089.0,183.0,26907.0,189.0,998.0,1401.0,8889.0,12593.0,2746.0,624000.0,0.0,1.0,0.09099602699279785,0.1059428453445435,0.110486626625061,0.1042687892913818,36.89999389648438,16.39999389648438,0.3879997730255127,26907.0,0,0,0,1,1,0,1,0
1971,1063.0,190.0,29432.0,273.0,1151.0,1528.0,10498.0,12861.0,3030.0,635666.5,0.0,1.0,0.08977091312408447,0.103273868560791,0.1077156066894531,0.1038305759429932,37.97000122070312,16.55999755859375,0.4049999713897705,29432.0,1,1,1,1,1,0,1,1
1972,1061.0,206.0,35581.0,373.0,1676.0,1539.0,12913.0,15735.0,3219.0,634669.0,0.0,1.0,0.08856868743896484,0.1006547212600708,0.1049963235855103,0.1034005284309387,39.03997802734375,16.71998596191406,0.4179999828338623,35581.0,1,2,1,1,2,1,1,1
1973,1170.0,292.0,42907.0,479.0,2531.0,1572.0,14414.0,20209.0,3549.0,632000.0,0.0,1.0,0.08738863468170166,0.09808409214019775,0.1023274064064026,0.1029784083366394,40.1099853515625,16.87998962402344,0.4440000057220459,42907.0,2,2,2,1,2,2,1,2
1974,1277.0,331.0,50162.0,522.0,2983.0,1690.0,19362.0,21677.0,3786.0,651500.0,0.0,1.0,0.08623027801513672,0.09556061029434204,0.09970736503601074,0.1025640964508057,41.17999267578125,17.03999328613281,0.492999792098999,50162.0,2,3,2,1,3,2,1,2
1975,1316.0,319.0,54302.0,521.0,2983.0,1805.0,18004.0,26777.0,4092.0,646483.0,0.0,1.0,0.08509302139282227,0.0930829644203186,0.09713500738143921,0.1021572351455688,42.25,17.19999694824219,0.5379996299743652,54302.0,2,3,2,1,3,2,2,2
1976,1304.0,295.0,49239.0,472.0,2429.0,1766.0,16539.0,24261.0,3659.0,649819.0,0.0,1.0,0.083976149559021,0.09064990282058716,0.09460896253585815,0.1017577648162842,43.31997680664062,17.36000061035156,0.5689997673034668,49239.0,2,2,2,1,3,2,1,2
1977,1241.0,348.0,44992.0,581.0,2749.0,1796.0,16192.0,19517.0,4053.0,667150.0,0.0,1.0,0.08287930488586426,0.08826035261154175,0.0921279788017273,0.1013653874397278,44.38998413085938,17.51998901367188,0.6059999465942383,44992.0,2,3,2,1,3,1,1,2
1978,1240.0,414.0,43542.0,664.0,2897.0,1738.0,15914.0,17484.0,4732.0,683112.0,0.0,1.0,0.08180177211761475,0.08591300249099731,0.08969086408615112,0.1009799838066101,45.45999145507812,17.67999267578125,0.6519999504089355,43542.0,2,3,2,1,3,1,2,2
1979,1265.0,388.0,44499.0,704.0,3300.0,1678.0,15493.0,18436.0,4785.0,682110.0,0.0,1.0,0.08074319362640381,0.08360683917999268,0.0872964859008789,0.1006013154983521,46.52999877929688,17.83999633789062,0.7259998321533203,44499.0,2,3,2,1,2,1,2,2
1980,1210.0,451.0,50921.0,788.0,3846.0,2112.0,18778.0,20465.0,4780.0,644957.0,0.0,1.0,0.07970297336578369,0.0813407301902771,0.08494377136230469,0.1002292633056641,47.5999755859375,18.0,0.8239998817443848,50921.0,2,3,2,2,3,2,2,2
1981,1196.0,336.0,53325.0,760.0,4092.0,2071.0,18157.0,22944.0,5168.0,654096.0,0.0,1.0,0.0800580382347107,0.08101177215576172,0.08384042978286743,0.09787523746490479,48.31997680664062,18.38999938964844,0.9089999198913574,53325.0,2,3,2,1,3,2,2,2
1982,1200.0,298.0,55931.0,713.0,4404.0,2370.0,16897.0,26293.0,5132.0,659913.0,0.0,1.0,0.08040791749954224,0.08068764209747314,0.0827532410621643,0.09555572271347046,49.03997802734375,18.77999877929688,0.9649996757507324,55931.0,2,3,3,2,3,2,2,2
1983,1224.0,325.0,55222.0,763.0,4493.0,2181.0,18224.0,23844.0,5590.0,664883.0,0.0,1.0,0.08075273036956787,0.08036822080612183,0.08168190717697144,0.09326988458633423,49.75997924804688,19.16999816894531,0.995999813079834,55222.0,2,3,3,2,3,2,2,2
1984,1159.0,363.0,52792.0,794.0,4763.0,3488.0,14952.0,20755.0,7927.0,654666.0,0.0,1.0,0.08109253644943237,0.08005338907241821,0.08062601089477539,0.09101700782775879,50.47998046875,19.55999755859375,1.038999557495117,52792.0,2,3,3,2,2,2,3,2
1985,1154.0,409.0,59965.0,903.0,5016.0,3697.0,15888.0,22596.0,11743.0,654626.0,0.0,1.0,0.08142745494842529,0.07974308729171753,0.07958519458770752,0.08879643678665161,51.19998168945312,19.94999694824219,1.07599925994873,59965.0,2,3,3,3,2,2,3,2
